movieId,title,year,genres 
2469,b'Peggy Sue Got Married',1986,Comedy|Drama
2470,b'Crocodile Dundee',1986,Adventure|Comedy
2471,b'Crocodile Dundee II',1988,Action|Adventure|Comedy
2472,b'Tough Guys',1986,Comedy
2473,b'Soul Man',1986,Comedy
2474,"b'Color of Money, The'",1986,Drama
2475,b'52 Pick-Up',1986,Action|Mystery|Thriller
2476,b'Heartbreak Ridge',1986,Action|War
2478,b'\xc2\xa1Three Amigos!',1986,Comedy|Western
2479,b'Gloria',1999,Drama|Thriller
2480,b'Dry Cleaning (Nettoyage \xc3\xa0 sec)',1997,Drama
2481,b'My Name Is Joe',1998,Drama|Romance
2483,"b'Day of the Beast, The (D\xc3\xada de la Bestia, El)'",1995,Adventure|Comedy|Thriller
2485,"b""She's All That""",1999,Comedy|Romance
2488,b'Peeping Tom',1960,Drama|Horror|Thriller
2490,b'Payback',1999,Action|Thriller
2491,b'Simply Irresistible',1999,Comedy|Romance
2492,b'20 Dates',1998,Comedy|Romance
2493,"b'Harmonists, The'",1997,Drama
2494,"b'Last Days, The'",1998,Documentary
2495,"b'Fantastic Planet, The (Plan\xc3\xa8te sauvage, La)'",1973,Animation|Sci-Fi
2496,b'Blast from the Past',1999,Comedy|Romance
2497,b'Message in a Bottle',1999,Romance
2498,b'My Favorite Martian',1999,Comedy|Sci-Fi
2499,"b""God Said 'Ha!'""",1998,Comedy
2500,b'Jawbreaker',1999,Comedy
2501,b'October Sky',1999,Drama
2502,b'Office Space',1999,Comedy|Crime
2504,b'200 Cigarettes',1999,Comedy|Drama
2505,b'8MM',1999,Drama|Mystery|Thriller
2506,"b'Other Sister, The'",1999,Comedy|Drama|Romance
2507,b'Breakfast of Champions',1999,Comedy|Sci-Fi
2511,"b'Long Goodbye, The'",1973,Crime|Film-Noir
2512,"b'Ballad of Narayama, The (Narayama bushiko)'",1983,Drama
2513,b'Pet Sematary',1989,Horror
2514,b'Pet Sematary II',1992,Comedy|Horror
2515,b'Children of the Corn II: The Final Sacrifice',1993,Horror
2516,b'Children of the Corn III',1994,Horror
2517,b'Christine',1983,Horror
2518,b'Night Shift',1982,Comedy
2519,b'House on Haunted Hill',1959,Drama|Horror|Thriller
2520,b'Airport',1970,Drama
2521,b'Airport 1975',1974,Action|Drama|Thriller
2522,"b""Airport '77""",1977,Drama
2523,b'Rollercoaster',1977,Drama|Thriller
2524,"b'Towering Inferno, The'",1974,Action|Adventure|Drama|Thriller
2525,b'Alligator',1980,Action|Horror|Sci-Fi
2526,b'Meteor',1979,Sci-Fi
2527,b'Westworld',1973,Action|Sci-Fi|Thriller|Western
2528,"b""Logan's Run""",1976,Action|Adventure|Sci-Fi
2529,b'Planet of the Apes',1968,Action|Drama|Sci-Fi
2530,b'Beneath the Planet of the Apes',1970,Action|Sci-Fi
2531,b'Battle for the Planet of the Apes',1973,Action|Sci-Fi
2532,b'Conquest of the Planet of the Apes',1972,Action|Sci-Fi
2533,b'Escape from the Planet of the Apes',1971,Action|Sci-Fi
2535,b'Earthquake',1974,Action|Drama|Thriller
2536,"b""Concorde: Airport '79, The""",1979,Drama
2537,b'Beyond the Poseidon Adventure',1979,Adventure
2539,b'Analyze This',1999,Comedy
2540,"b'Corruptor, The'",1999,Action|Crime|Drama|Thriller
2541,b'Cruel Intentions',1999,Drama
2542,"b'Lock, Stock & Two Smoking Barrels'",1998,Comedy|Crime|Thriller
2544,"b""School of Flesh, The (\xc3\x89cole de la chair, L')""",1998,Drama|Romance
2546,"b'Deep End of the Ocean, The'",1999,Drama
2548,"b'Rage: Carrie 2, The'",1999,Horror
2549,b'Wing Commander',1999,Action|Sci-Fi
2550,"b'Haunting, The'",1963,Horror|Thriller
2551,b'Dead Ringers',1988,Drama|Horror|Thriller
2553,b'Village of the Damned',1960,Horror|Sci-Fi|Thriller
2554,b'Children of the Damned',1963,Horror|Sci-Fi|Thriller
2555,b'Baby Geniuses',1999,Comedy
2558,b'Forces of Nature',1999,Comedy|Romance
2559,"b'King and I, The'",1999,Animation|Children
2560,b'Ravenous',1999,Horror|Thriller
2561,b'True Crime',1999,Crime|Thriller
2562,b'Bandits',1997,Drama
2563,b'Dangerous Beauty',1998,Drama
2565,"b'King and I, The'",1956,Drama|Musical|Romance
2566,"b""Doug's 1st Movie""",1999,Animation|Children
2567,b'EDtv',1999,Comedy
2568,"b'Mod Squad, The'",1999,Action|Crime
2570,"b'Walk on the Moon, A'",1999,Drama|Romance
2571,"b'Matrix, The'",1999,Action|Sci-Fi|Thriller
2572,b'10 Things I Hate About You',1999,Comedy|Romance
2573,b'Tango',1998,Drama|Musical
2574,"b'Out-of-Towners, The'",1999,Comedy
2575,"b'Dreamlife of Angels, The (Vie r\xc3\xaav\xc3\xa9e des anges, La)'",1998,Drama
2578,"b'Sticky Fingers of Time, The'",1997,Sci-Fi
2579,b'Following',1998,Crime|Mystery|Thriller
2580,b'Go',1999,Comedy|Crime
2581,b'Never Been Kissed',1999,Comedy|Romance
2582,b'Twin Dragons (Shuang long hui)',1992,Action|Comedy
2583,"b""Cookie's Fortune""",1999,Comedy|Drama
2585,"b'Lovers of the Arctic Circle, The (Los Amantes del C\xc3\xadrculo Polar)'",1998,Drama|Romance
2587,b'Life',1999,Comedy|Crime|Drama
2589,b'Friends & Lovers',1999,Comedy|Drama|Romance
2590,b'Hideous Kinky',1998,Drama
2592,"b'Joyriders, The'",1999,Drama
2593,"b'Monster, The (Mostro, Il)'",1994,Comedy
2594,b'Open Your Eyes (Abre los ojos)',1997,Drama|Romance|Sci-Fi|Thriller
2596,b'SLC Punk!',1998,Comedy|Drama
2597,b'Lost & Found',1999,Comedy|Romance
2598,b'Pushing Tin',1999,Comedy
2599,b'Election',1999,Comedy
2600,b'eXistenZ',1999,Action|Sci-Fi|Thriller
2605,b'Entrapment',1999,Crime|Thriller
2606,b'Idle Hands',1999,Comedy|Horror
2607,b'Get Real',1998,Drama|Romance
2609,"b'King of Masks, The (Bian Lian)'",1996,Drama
2611,"b'Winslow Boy, The'",1999,Drama
2612,b'Mildred Pierce',1945,Drama|Film-Noir
2613,b'Night of the Comet',1984,Comedy|Horror|Sci-Fi
2614,b'Chopping Mall (a.k.a. Killbots)',1986,Action|Horror|Sci-Fi
2615,b'My Science Project',1985,Adventure|Sci-Fi
2616,b'Dick Tracy',1990,Action|Crime
2617,"b'Mummy, The'",1999,Action|Adventure|Comedy|Fantasy|Horror|Thriller
2618,"b'Castle, The'",1997,Comedy
2620,b'This Is My Father',1998,Drama|Romance
2621,b'Xiu Xiu: The Sent-Down Girl (Tian yu)',1998,Drama
2622,"b""William Shakespeare's A Midsummer Night's Dream""",1999,Comedy|Fantasy
2624,b'After Life (Wandafuru raifu)',1998,Drama|Fantasy
2626,b'Edge of Seventeen',1998,Comedy|Drama|Romance
2627,b'Endurance',1999,Documentary|Drama
2628,b'Star Wars: Episode I - The Phantom Menace',1999,Action|Adventure|Sci-Fi
2629,"b'Love Letter, The'",1999,Comedy|Romance
2630,"b""Besieged (a.k.a. L' Assedio)""",1998,Drama
2631,b'Frogs for Snakes',1998,Comedy|Film-Noir|Thriller
2632,"b'Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)'",1965,Adventure|Drama|Mystery
2633,"b'Mummy, The'",1932,Horror|Romance
2634,"b'Mummy, The'",1959,Horror
2635,"b""Mummy's Curse, The""",1944,Horror
2636,"b""Mummy's Ghost, The""",1944,Horror
2637,"b""Mummy's Hand, The""",1940,Horror
2638,"b""Mummy's Tomb, The""",1942,Horror
2639,b'Mommie Dearest',1981,Drama
2640,b'Superman',1978,Action|Adventure|Sci-Fi
2641,b'Superman II',1980,Action|Sci-Fi
2642,b'Superman III',1983,Action|Adventure|Sci-Fi
2643,b'Superman IV: The Quest for Peace',1987,Action|Adventure|Sci-Fi
2644,b'Dracula',1931,Horror
2646,b'House of Dracula',1945,Horror
2647,b'House of Frankenstein',1944,Horror
2648,b'Frankenstein',1931,Drama|Horror|Sci-Fi
2649,b'Son of Frankenstein',1939,Horror
2650,"b'Ghost of Frankenstein, The'",1942,Horror
2651,b'Frankenstein Meets the Wolf Man',1943,Horror
2652,"b'Curse of Frankenstein, The'",1957,Horror
2653,b'Son of Dracula',1943,Horror
2654,"b'Wolf Man, The'",1941,Drama|Fantasy|Horror
2655,b'Howling II: Your Sister Is a Werewolf',1985,Horror
2656,b'Tarantula',1955,Horror|Sci-Fi
2657,"b'Rocky Horror Picture Show, The'",1975,Comedy|Horror|Musical|Sci-Fi
2659,b'It Came from Hollywood',1982,Comedy|Documentary
2660,"b'Thing from Another World, The'",1951,Horror|Sci-Fi
2661,b'It Came from Outer Space',1953,Sci-Fi
2662,"b'War of the Worlds, The'",1953,Action|Drama|Sci-Fi
2663,b'It Came from Beneath the Sea',1955,Sci-Fi
2664,b'Invasion of the Body Snatchers',1956,Horror|Sci-Fi|Thriller
2665,b'Earth vs. the Flying Saucers',1956,Sci-Fi
2667,"b'Mole People, The'",1956,Horror|Sci-Fi
2668,b'Swamp Thing',1982,Horror|Sci-Fi
2669,b'Pork Chop Hill',1959,War
2670,b'Run Silent Run Deep',1958,War
2671,b'Notting Hill',1999,Comedy|Romance
2672,"b'Thirteenth Floor, The'",1999,Drama|Sci-Fi|Thriller
2673,b'Eternity and a Day (Mia aoniotita kai mia mera)',1998,Drama
2675,"b'Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The)'",1998,Comedy|Drama|Romance
2676,b'Instinct',1999,Drama|Thriller
2677,b'Buena Vista Social Club',1999,Documentary|Musical
2678,b'Desert Blue',1999,Comedy
2681,b'Free Enterprise',1998,Comedy|Romance|Sci-Fi
2682,b'Limbo',1999,Drama
2683,b'Austin Powers: The Spy Who Shagged Me',1999,Action|Adventure|Comedy
2684,b'Promise Her Anything',1999,Comedy|Drama
2686,"b'Red Violin, The (Violon rouge, Le)'",1998,Drama|Mystery
2687,b'Tarzan',1999,Adventure|Animation|Children|Drama
2688,"b""General's Daughter, The""",1999,Crime|Drama|Mystery|Thriller
2689,b'Get Bruce',1999,Documentary
2690,"b'Ideal Husband, An'",1999,Comedy|Romance
2691,"b""Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)""",1998,Drama
2692,b'Run Lola Run (Lola rennt)',1998,Action|Crime
2693,b'Trekkies',1997,Documentary
2694,b'Big Daddy',1999,Comedy
2695,"b'Boys, The'",1998,Drama
2696,"b'Dinner Game, The (D\xc3\xaener de cons, Le)'",1998,Comedy
2697,b'My Son the Fanatic',1997,Comedy|Drama|Romance
2699,b'Arachnophobia',1990,Comedy|Horror
2700,"b'South Park: Bigger, Longer and Uncut'",1999,Animation|Comedy|Musical
2701,b'Wild Wild West',1999,Action|Comedy|Sci-Fi|Western
2702,b'Summer of Sam',1999,Drama
2704,"b'Lovers on the Bridge, The (Amants du Pont-Neuf, Les)'",1991,Drama|Romance
2706,b'American Pie',1999,Comedy|Romance
2707,b'Arlington Road',1999,Thriller
2709,b'Muppets From Space',1999,Children|Comedy
2710,"b'Blair Witch Project, The'",1999,Drama|Horror|Thriller
2711,b'My Life So Far',1999,Drama
2712,b'Eyes Wide Shut',1999,Drama|Mystery|Thriller
2713,b'Lake Placid',1999,Horror|Thriller
2714,"b'Wood, The'",1999,Drama
2716,b'Ghostbusters (a.k.a. Ghost Busters)',1984,Action|Comedy|Sci-Fi
2717,b'Ghostbusters II',1989,Comedy|Fantasy|Sci-Fi
2718,b'Drop Dead Gorgeous',1999,Comedy
2719,"b'Haunting, The'",1999,Horror|Thriller
2720,b'Inspector Gadget',1999,Action|Adventure|Children|Comedy
2721,b'Trick',1999,Comedy|Romance
2722,b'Deep Blue Sea',1999,Action|Horror|Sci-Fi|Thriller
2723,b'Mystery Men',1999,Action|Comedy|Fantasy
2724,b'Runaway Bride',1999,Comedy|Romance
2725,b'Twin Falls Idaho',1999,Drama
2726,"b'Killing, The'",1956,Crime|Film-Noir
2727,"b""Killer's Kiss""",1955,Crime|Film-Noir
2728,b'Spartacus',1960,Action|Drama|Romance|War
2729,b'Lolita',1962,Drama|Romance
2730,b'Barry Lyndon',1975,Drama|Romance|War
2731,"b'400 Blows, The (Les quatre cents coups)'",1959,Crime|Drama
2732,b'Jules and Jim (Jules et Jim)',1961,Drama|Romance
2734,"b'Mosquito Coast, The'",1986,Adventure|Drama|Thriller
2735,"b'Golden Child, The'",1986,Action|Adventure|Comedy|Fantasy|Mystery
2736,b'Brighton Beach Memoirs',1986,Comedy
2738,b'Crimes of the Heart',1986,Comedy|Drama
2739,"b'Color Purple, The'",1985,Drama
2740,"b'Kindred, The'",1986,Horror|Sci-Fi
2741,b'No Mercy',1986,Action|Crime|Thriller
2742,b'M\xc3\xa9nage (Tenue de soir\xc3\xa9e)',1986,Comedy|Drama
2744,b'Otello',1986,Drama
2745,"b'Mission, The'",1986,Drama
2746,b'Little Shop of Horrors',1986,Comedy|Horror|Musical
2747,"b'Little Shop of Horrors, The'",1960,Comedy|Horror
2748,b'Allan Quatermain and the Lost City of Gold',1987,Action|Adventure|Comedy
2749,"b'Morning After, The'",1986,Drama|Mystery
2750,b'Radio Days',1987,Comedy|Drama
2751,b'From the Hip',1987,Comedy|Drama
2752,b'Outrageous Fortune',1987,Comedy|Mystery
2754,b'Deadtime Stories',1987,Horror
2757,b'Frances',1982,Drama
2758,b'Plenty',1985,Drama
2759,b'Dick',1999,Comedy
2761,"b'Iron Giant, The'",1999,Adventure|Animation|Children|Drama|Sci-Fi
2762,"b'Sixth Sense, The'",1999,Drama|Horror|Mystery
2763,"b'Thomas Crown Affair, The'",1999,Action|Mystery
2764,"b'Thomas Crown Affair, The'",1968,Crime|Drama|Romance|Thriller
2765,"b'Acid House, The'",1998,Comedy|Drama
2766,"b'Adventures of Sebastian Cole, The'",1998,Comedy|Drama
2767,b'Illuminata',1998,Comedy
2770,b'Bowfinger',1999,Comedy
2771,b'Brokedown Palace',1999,Drama
2772,b'Detroit Rock City',1999,Comedy
2774,b'Better Than Chocolate',1999,Comedy|Romance
2775,b'Head On',1998,Drama
2776,"b'Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, s\xc3\xac, io mi ricordo)'",1997,Documentary
2778,b'Never Talk to Strangers',1995,Crime|Drama|Romance|Thriller
2779,b'Heaven Can Wait',1978,Comedy
2780,"b'Raven, The'",1963,Comedy|Horror
2781,"b'Tingler, The'",1959,Horror
2782,"b'Pit and the Pendulum, The'",1961,Horror
2783,"b'Tomb of Ligeia, The'",1965,Horror
2784,"b'Masque of the Red Death, The'",1964,Horror
2785,b'Tales of Terror',1962,Horror
2786,b'Haunted Honeymoon',1986,Comedy
2787,"b""Cat's Eye""",1985,Horror
2788,"b""Monty Python's And Now for Something Completely Different""",1971,Comedy
2789,b'Damien: Omen II',1978,Horror
2790,"b'Final Conflict, The (a.k.a. Omen III: The Final Conflict)'",1981,Horror|Thriller
2791,b'Airplane!',1980,Comedy
2792,b'Airplane II: The Sequel',1982,Comedy
2793,"b'American Werewolf in Paris, An'",1997,Comedy|Horror|Romance|Thriller
2794,"b""European Vacation (aka National Lampoon's European Vacation)""",1985,Adventure|Comedy|Romance
2795,"b""National Lampoon's Vacation""",1983,Comedy
2796,b'Funny Farm',1988,Comedy
2797,b'Big',1988,Comedy|Drama|Fantasy|Romance
2798,b'Problem Child',1990,Children|Comedy
2799,b'Problem Child 2',1991,Comedy
2800,b'Little Nemo: Adventures in Slumberland',1992,Adventure|Animation|Children|Drama|Fantasy
2801,b'Oscar and Lucinda (a.k.a. Oscar & Lucinda)',1997,Drama|Romance
2802,b'Tequila Sunrise',1988,Action|Drama|Romance|Thriller
2803,"b'Pelican Brief, The'",1993,Crime|Drama|Mystery|Romance|Thriller
2804,"b'Christmas Story, A'",1983,Children|Comedy
2805,b'Mickey Blue Eyes',1999,Comedy|Romance
2806,b'Teaching Mrs. Tingle',1999,Comedy|Thriller
2807,b'Universal Soldier: The Return',1999,Action|Sci-Fi
2808,b'Universal Soldier',1992,Action|Sci-Fi
2809,b'Love Stinks',1999,Comedy
2810,b'Perfect Blue',1997,Animation|Horror|Mystery|Thriller
2811,b'With Friends Like These...',1998,Comedy
2812,b'In Too Deep',1999,Action|Thriller
2815,b'Iron Eagle',1986,Action|War
2816,b'Iron Eagle II',1988,Action|War
2817,b'Aces: Iron Eagle III',1992,Action
2818,b'Iron Eagle IV',1995,Action|War
2819,b'Three Days of the Condor (3 Days of the Condor)',1975,Drama|Mystery|Romance|Thriller
2820,b'Hamlet',1964,Drama
2822,b'Medicine Man',1992,Adventure|Romance
2823,"b'Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See)'",1919,Action|Adventure|Drama
2824,b'On the Ropes',1999,Documentary|Drama
2826,"b'13th Warrior, The'",1999,Action|Adventure|Fantasy
2827,"b""Astronaut's Wife, The""",1999,Horror|Sci-Fi|Thriller
2828,b'Dudley Do-Right',1999,Children|Comedy
2829,"b'Muse, The'",1999,Comedy
2830,b'Cabaret Balkan (Bure Baruta)',1998,Drama
2831,"b'Dog of Flanders, A'",1999,Drama
2832,"b'Lost Son, The'",1999,Drama
2834,"b'Very Thought of You, The'",1998,Comedy|Romance
2835,b'Chill Factor',1999,Action|Adventure|Comedy|Thriller
2836,b'Outside Providence',1999,Comedy
2837,b'Bedrooms & Hallways',1998,Comedy|Romance
2839,b'West Beirut (West Beyrouth)',1998,Drama
2840,b'Stigmata',1999,Drama|Thriller
2841,b'Stir of Echoes',1999,Horror|Mystery|Thriller
2842,b'Best Laid Plans',1999,Crime|Drama
2843,"b'Black Cat, White Cat (Crna macka, beli macor)'",1998,Comedy|Romance
2844,"b'Minus Man, The'",1999,Drama|Mystery
2845,b'Whiteboyz',1999,Comedy|Drama
2846,"b'Adventures of Milo and Otis, The (Koneko monogatari)'",1986,Adventure|Children|Comedy|Drama
2847,b'Only Angels Have Wings',1939,Adventure|Drama|Romance
2848,"b'Othello (Tragedy of Othello: The Moor of Venice, The)'",1952,Drama
2849,b'Queens Logic',1991,Comedy|Drama
2851,b'Saturn 3',1980,Adventure|Sci-Fi|Thriller
2852,"b""Soldier's Story, A""",1984,Drama
2853,"b'Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror)'",1976,Horror|Mystery
2854,"b""Don't Look in the Basement!""",1973,Horror
2855,b'Nightmares',1983,Horror
2856,b'I Saw What You Did',1965,Thriller
2857,b'Yellow Submarine',1968,Adventure|Animation|Comedy|Fantasy|Musical
2858,b'American Beauty',1999,Comedy|Drama
2859,b'Stop Making Sense',1984,Documentary|Musical
2860,b'Blue Streak',1999,Comedy
2861,b'For Love of the Game',1999,Comedy|Drama
2862,b'Caligula',1979,Drama
2863,"b""Hard Day's Night, A""",1964,Adventure|Comedy|Musical
2864,b'Splendor',1999,Comedy
2865,b'Sugar Town',1999,Comedy
2866,"b'Buddy Holly Story, The'",1978,Drama
2867,b'Fright Night',1985,Comedy|Horror|Thriller
2868,b'Fright Night Part II',1988,Horror
2870,b'Barefoot in the Park',1967,Comedy
2871,b'Deliverance',1972,Adventure|Drama|Thriller
2872,b'Excalibur',1981,Adventure|Fantasy
2873,b'Lulu on the Bridge',1998,Drama|Mystery|Romance
2874,"b'Pajama Game, The'",1957,Comedy|Musical|Romance
2875,b'Sommersby',1993,Drama|Mystery|Romance
2876,b'Thumbelina',1994,Animation|Children|Fantasy
2877,b'Tommy',1975,Drama|Musical
2878,b'Hell Night',1981,Horror
2879,b'Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak)',1991,Action|Adventure|Comedy
2880,b'Armour of God (Long xiong hu di)',1987,Action|Adventure|Comedy
2881,b'Double Jeopardy',1999,Action|Crime|Drama|Thriller
2882,b'Jakob the Liar',1999,Drama
2883,b'Mumford',1999,Comedy|Drama
2884,b'Dog Park',1998,Comedy|Romance
2885,b'Guinevere',1999,Drama|Romance
2886,"b'Adventures of Elmo in Grouchland, The'",1999,Children|Comedy
2887,b'Simon Sez',1999,Action|Comedy
2888,b'Drive Me Crazy',1999,Comedy|Romance
2889,"b'Mystery, Alaska'",1999,Children|Comedy
2890,b'Three Kings',1999,Action|Adventure|Comedy|Drama|War
2891,"b'Happy, Texas'",1999,Comedy
2892,b'New Rose Hotel',1998,Action|Drama
2893,b'Plunkett & MaCleane',1999,Action|Adventure|Drama
2894,b'Romance',1999,Drama|Romance
2896,b'Alvarez Kelly',1966,Western
2897,b'And the Ship Sails On (E la nave va)',1983,Comedy|War
2898,"b'Dark Half, The'",1993,Horror|Mystery
2899,"b""Gulliver's Travels""",1939,Adventure|Animation|Children
2900,b'Monkey Shines',1988,Horror|Sci-Fi
2901,b'Phantasm',1979,Horror|Sci-Fi
2902,b'Psycho II',1983,Horror|Mystery|Thriller
2903,b'Psycho III',1986,Horror|Thriller
2904,b'Rain',1932,Drama
2905,b'Sanjuro (Tsubaki Sanj\xc3\xbbr\xc3\xb4)',1962,Action|Adventure|Drama
2906,b'Random Hearts',1999,Drama|Romance
2907,b'Superstar',1999,Comedy
2908,"b""Boys Don't Cry""",1999,Drama
2909,"b'Five Wives, Three Secretaries and Me'",1998,Documentary
2910,"b""Ennui, L'""",1998,Drama|Romance
2911,"b'Grandfather, The (Abuelo, El)'",1998,Drama
2912,"b'Limey, The'",1999,Crime|Drama|Thriller
2913,"b'Mating Habits of the Earthbound Human, The'",1999,Comedy|Sci-Fi
2914,b'Molly',1999,Comedy|Drama
2915,b'Risky Business',1983,Comedy
2916,b'Total Recall',1990,Action|Adventure|Sci-Fi|Thriller
2917,b'Body Heat',1981,Crime|Thriller
2918,"b""Ferris Bueller's Day Off""",1986,Comedy
2919,"b'Year of Living Dangerously, The'",1982,Drama|Romance|War
2920,b'Children of Paradise (Les enfants du paradis)',1945,Drama|Romance
2921,b'High Plains Drifter',1973,Western
2922,"b""Hang 'Em High""",1968,Crime|Drama|Western
2924,b'Drunken Master (Jui kuen)',1978,Action|Comedy
2925,"b'Conformist, The (Conformista, Il)'",1970,Drama
2926,b'Hairspray',1988,Comedy|Drama
2927,b'Brief Encounter',1946,Drama|Romance
2929,b'Reds',1981,Drama|Romance
2932,b'Days of Heaven',1978,Drama
2935,"b'Lady Eve, The'",1941,Comedy|Romance
2936,"b""Sullivan's Travels""",1941,Adventure|Comedy|Romance
2937,"b'Palm Beach Story, The'",1942,Comedy
2938,b'Man Facing Southeast',1986,Drama|Sci-Fi
2939,b'Niagara',1953,Drama|Thriller
2940,b'Gilda',1946,Drama|Film-Noir|Mystery|Romance
2941,b'South Pacific',1958,Musical|Romance|War
2942,b'Flashdance',1983,Drama|Romance
2943,b'Indochine',1992,Drama|Romance
2944,"b'Dirty Dozen, The'",1967,Action|Drama|War
2945,"b""Mike's Murder""",1984,Mystery
2946,b'Help!',1965,Comedy|Musical
2947,b'Goldfinger',1964,Action|Adventure|Thriller
2948,b'From Russia with Love',1963,Action|Adventure|Thriller
2949,b'Dr. No',1962,Action|Adventure|Thriller
2950,"b'Blue Lagoon, The'",1980,Adventure|Drama|Romance
2951,"b'Fistful of Dollars, A (Per un pugno di dollari)'",1964,Action|Western
2952,b'Sydney (Hard Eight)',1996,Crime|Drama|Thriller
2953,b'Home Alone 2: Lost in New York',1992,Children|Comedy
2956,b'Someone to Watch Over Me',1987,Action|Crime|Thriller
2959,b'Fight Club',1999,Action|Crime|Drama|Thriller
2961,"b'Story of Us, The'",1999,Comedy|Drama
2962,b'Fever Pitch',1997,Comedy|Romance
2963,b'Joe the King',1999,Crime|Drama
2964,b'Julien Donkey-Boy',1999,Drama
2965,"b'Omega Code, The'",1999,Action
2966,"b'Straight Story, The'",1999,Adventure|Drama
2967,"b'Bad Seed, The'",1956,Drama|Thriller
2968,b'Time Bandits',1981,Adventure|Comedy|Fantasy|Sci-Fi
2969,"b'Man and a Woman, A (Un homme et une femme)'",1966,Drama|Romance
2970,b'Fitzcarraldo',1982,Adventure|Drama
2971,b'All That Jazz',1979,Drama|Fantasy|Musical
2972,b'Red Sorghum (Hong gao liang)',1987,Drama|War
2973,b'Crimes and Misdemeanors',1989,Comedy|Crime|Drama
2974,b'Bats',1999,Horror|Thriller
2975,"b'Best Man, The'",1999,Comedy|Drama
2976,b'Bringing Out the Dead',1999,Drama
2977,b'Crazy in Alabama',1999,Comedy|Drama
2978,b'Three to Tango',1999,Comedy|Romance
2979,b'Body Shots',1999,Drama
2980,b'Men Cry Bullets',1997,Comedy|Drama
2982,"b'Guardian, The'",1990,Horror|Thriller
2983,"b'Ipcress File, The'",1965,Thriller
2985,b'RoboCop',1987,Action|Crime|Drama|Sci-Fi|Thriller
2986,b'RoboCop 2',1990,Action|Crime|Sci-Fi|Thriller
2987,b'Who Framed Roger Rabbit?',1988,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2988,b'Melvin and Howard',1980,Drama
2989,b'For Your Eyes Only',1981,Action|Adventure|Thriller
2990,b'Licence to Kill',1989,Action|Adventure|Thriller
2991,b'Live and Let Die',1973,Action|Adventure|Thriller
2992,b'Rawhead Rex',1986,Horror|Thriller
2993,b'Thunderball',1965,Action|Adventure|Thriller
2995,b'House on Haunted Hill',1999,Horror|Thriller
2996,b'Music of the Heart',1999,Drama
2997,b'Being John Malkovich',1999,Comedy|Drama|Fantasy
2998,b'Dreaming of Joseph Lees',1999,Drama|Romance
3000,b'Princess Mononoke (Mononoke-hime)',1997,Action|Adventure|Animation|Drama|Fantasy
3001,"b'Suburbans, The'",1999,Drama
3002,b'My Best Fiend (Mein liebster Feind)',1999,Documentary
3003,b'Train of Life (Train de vie)',1998,Comedy|Drama|Romance|War
3004,"b'Bachelor, The'",1999,Comedy|Romance
3005,"b'Bone Collector, The'",1999,Thriller
3006,"b'Insider, The'",1999,Drama|Thriller
3007,b'American Movie',1999,Documentary
3008,b'Last Night',1998,Drama|Sci-Fi
3009,b'Portraits Chinois',1996,Drama
3011,"b""They Shoot Horses, Don't They?""",1969,Drama
3013,b'Bride of Re-Animator',1990,Comedy|Horror
3015,b'Coma',1978,Thriller
3016,b'Creepshow',1982,Horror
3017,b'Creepshow 2',1987,Horror
3018,b'Re-Animator',1985,Comedy|Horror|Sci-Fi
3019,b'Drugstore Cowboy',1989,Crime|Drama
3020,b'Falling Down',1993,Action|Drama
3021,"b'Funhouse, The'",1981,Horror
3022,"b'General, The'",1926,Comedy|War
3024,b'Piranha',1978,Horror|Sci-Fi
3025,b'Rough Night in Jericho',1967,Western
3026,b'Slaughterhouse',1987,Comedy|Horror
3028,"b'Taming of the Shrew, The'",1967,Comedy
3029,b'Nighthawks',1981,Action|Drama
3030,b'Yojimbo',1961,Action|Adventure
3031,b'Repossessed',1990,Comedy
3032,"b'Omega Man, The'",1971,Action|Drama|Sci-Fi|Thriller
3033,b'Spaceballs',1987,Comedy|Sci-Fi
3034,b'Robin Hood',1973,Adventure|Animation|Children|Comedy|Musical
3035,b'Mister Roberts',1955,Comedy|Drama|War
3036,"b'Quest for Fire (Guerre du feu, La)'",1981,Adventure|Drama
3037,b'Little Big Man',1970,Western
3038,"b'Face in the Crowd, A'",1957,Drama
3039,b'Trading Places',1983,Comedy
3040,b'Meatballs',1979,Comedy
3041,b'Meatballs Part II',1984,Comedy
3042,b'Meatballs III',1987,Comedy
3043,b'Meatballs 4',1992,Comedy
3044,b'Dead Again',1991,Mystery|Romance|Thriller
3045,"b""Peter's Friends""",1992,Comedy|Drama
3046,"b'Incredibly True Adventure of Two Girls in Love, The'",1995,Comedy|Romance
3049,b'How I Won the War',1967,Comedy|War
3050,b'Light It Up',1999,Drama
3051,b'Anywhere But Here',1999,Comedy|Drama
3052,b'Dogma',1999,Adventure|Comedy|Fantasy
3053,"b'Messenger: The Story of Joan of Arc, The'",1999,Drama|War
